Product,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS,percent
NVIDIA Quadro 6000 SDI,GPU,2011-07-25,40.0,231.0,529.0,3100.0,574.0,TSMC,NVIDIA,,1028.0,513.9
NVIDIA GeForce 940M,GPU,2015-03-13,28.0,75.0,148.0,1870.0,1020.0,TSMC,NVIDIA,,1124.0,35.14
NVIDIA GeForce GT 640 OEM Rebrand,GPU,2012-04-24,40.0,75.0,238.0,1170.0,720.0,TSMC,NVIDIA,,414.7,34.56
NVIDIA NVS 4200M,GPU,2011-02-22,40.0,25.0,79.0,292.0,810.0,TSMC,NVIDIA,,155.5,12.96
AMD Radeon HD 6350A,GPU,2011-04-07,40.0,25.0,59.0,292.0,650.0,TSMC,AMD,,104.0,
AMD Radeon R7 350X OEM,GPU,2015-05-05,28.0,65.0,77.0,950.0,1000.0,TSMC,AMD,,806.4,50.4
ATI Radeon Xpress 1100 IGP,GPU,2007-10-17,130.0,,73.0,,300.0,Unknown,ATI,,,
NVIDIA GeForce RTX 3060 Mobile,GPU,2021-01-12,8.0,80.0,276.0,13250.0,900.0,Samsung,NVIDIA,10940.0,10940.0,171.0
AMD Radeon HD 8650G IGP,GPU,2013-05-23,32.0,35.0,246.0,1303.0,533.0,TSMC,AMD,,553.0,
NVIDIA GeForce GT 730A,GPU,2014-07-01,28.0,33.0,87.0,1020.0,719.0,TSMC,NVIDIA,,552.2,23.01
NVIDIA GeForce 830M,GPU,2014-03-12,28.0,33.0,,,1082.0,TSMC,NVIDIA,,588.8,18.4
NVIDIA Quadro M2200 Mobile,GPU,2017-01-11,28.0,55.0,228.0,2940.0,695.0,TSMC,NVIDIA,,2122.0,66.3
ATI Radeon Xpress 200 IGP,GPU,2004-11-08,110.0,,74.0,107.0,300.0,Unknown,ATI,,,
ATI Radeon X300,GPU,2004-09-01,110.0,36.0,74.0,107.0,375.0,TSMC,ATI,,,
NVIDIA GeForce2 GTS,GPU,2000-04-26,150.0,,88.0,25.0,200.0,TSMC,NVIDIA,,,
NVIDIA GeForce 820M,GPU,2013-11-27,28.0,15.0,116.0,585.0,625.0,TSMC,NVIDIA,,240.0,20.0
AMD Radeon R5 Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GF,AMD,325.2,325.2,20.33
ATI Radeon X700 SE,GPU,2005-04-01,110.0,,156.0,120.0,400.0,TSMC,ATI,,,
NVIDIA GeForce 7800 GS+ AGP,GPU,2006-09-28,90.0,75.0,196.0,278.0,375.0,TSMC,NVIDIA,,,
AMD Radeon HD 6550D IGP,GPU,2011-06-20,32.0,65.0,227.0,1178.0,600.0,TSMC,AMD,,480.0,
AMD Radeon R9 390X,GPU,2015-06-18,28.0,275.0,438.0,6200.0,1050.0,TSMC,AMD,,5914.0,739.2
NVIDIA GeForce 8600M GT,GPU,2007-12-31,80.0,20.0,169.0,289.0,475.0,TSMC,NVIDIA,,60.8,
NVIDIA GeForce RTX 2070 Max-Q Refresh,GPU,2020-03-04,12.0,115.0,445.0,10800.0,900.0,TSMC,NVIDIA,10370.0,5184.0,162.0
NVIDIA GeForce 9800 GX2,GPU,2008-03-18,65.0,197.0,324.0,754.0,600.0,TSMC,NVIDIA,,384.0,
Intel GMA 3150,GPU,2007-05-09,45.0,13.0,66.0,123.0,400.0,Intel,Intel,,12.8,
NVIDIA GeForce GTX 460 SE v2,GPU,2010-11-15,40.0,150.0,332.0,1950.0,650.0,TSMC,NVIDIA,,748.8,62.4
NVIDIA GeForce2 MX DH Pro TV PCI,GPU,2000-06-28,180.0,,64.0,20.0,175.0,TSMC,NVIDIA,,,
ATI Mobility Radeon HD 5730,GPU,2010-01-07,40.0,26.0,104.0,627.0,650.0,TSMC,ATI,,520.0,
NVIDIA Quadro NVS 295,GPU,2009-05-07,65.0,23.0,86.0,210.0,540.0,TSMC,NVIDIA,,20.8,
NVIDIA GeForce Go 6600,GPU,2005-09-29,110.0,,154.0,146.0,300.0,TSMC,NVIDIA,,,
NVIDIA GeForce 9400,GPU,2007-04-17,65.0,40.0,144.0,314.0,450.0,Unknown,NVIDIA,,35.2,
Intel HD Graphics 630,GPU,2016-08-30,14.0,15.0,,,350.0,Intel,Intel,768.0,384.0,96.0
AMD Radeon HD 7520G IGP,GPU,2012-06-06,32.0,35.0,246.0,1303.0,496.0,TSMC,AMD,,263.4,
NVIDIA GeForce4 Ti 4600,GPU,2002-02-06,150.0,,142.0,63.0,300.0,TSMC,NVIDIA,,,
NVIDIA Tesla M2075,GPU,2011-07-25,40.0,225.0,520.0,3000.0,574.0,TSMC,NVIDIA,,1028.0,513.9
NVIDIA Playstation 3 GPU 65nm,GPU,,65.0,58.0,186.0,300.0,550.0,Sony,NVIDIA,,,
AMD Radeon Vega 8 Mobile,GPU,2019-01-08,14.0,35.0,210.0,4940.0,300.0,GF,AMD,2255.0,1127.0,70.46
NVIDIA Quadro K1000M,GPU,2012-06-01,28.0,45.0,118.0,1270.0,850.0,TSMC,NVIDIA,,326.4,13.6
NVIDIA Quadro M6000,GPU,2015-03-21,28.0,250.0,601.0,8000.0,988.0,TSMC,NVIDIA,,6844.0,213.9
NVIDIA Quadro T500 Mobile,GPU,2020-12-02,12.0,18.0,200.0,4700.0,1365.0,TSMC,NVIDIA,6075.0,3037.0,94.92
ATI Radeon X1950 XT,GPU,2006-10-17,90.0,96.0,352.0,384.0,625.0,TSMC,ATI,,,
NVIDIA GeForce4 MX 440-SE,GPU,2002-02-06,150.0,,65.0,29.0,250.0,TSMC,NVIDIA,,,
ATI Radeon X800 XT AGP,GPU,2004-03-01,130.0,54.0,281.0,160.0,500.0,TSMC,ATI,,,
NVIDIA GeForce GTX 480 Core 512,GPU,,40.0,375.0,529.0,3100.0,527.0,TSMC,NVIDIA,,1078.0,
NVIDIA GeForce 920A,GPU,2015-03-13,28.0,33.0,87.0,1020.0,954.0,TSMC,NVIDIA,,732.7,30.53
ATI Radeon 8500 XT,GPU,,150.0,25.0,68.0,60.0,300.0,TSMC,ATI,,,
NVIDIA GeForce Go 7800 GTX,GPU,2005-09-29,110.0,65.0,333.0,302.0,440.0,TSMC,NVIDIA,,,
AMD Radeon Pro W5700,GPU,2019-11-19,7.0,205.0,251.0,10300.0,1400.0,TSMC,AMD,17330.0,8663.0,541.4
AMD Radeon HD 6770M Mac Edition,GPU,2011-01-28,40.0,35.0,104.0,716.0,725.0,TSMC,AMD,,696.0,
NVIDIA GeForce GTX 775M Mac Edition,GPU,2013-11-08,28.0,100.0,294.0,3540.0,797.0,TSMC,NVIDIA,,2142.0,89.26
NVIDIA GeForce 9200M GS,GPU,2008-06-03,65.0,13.0,86.0,210.0,550.0,TSMC,NVIDIA,,22.4,
AMD Radeon HD 6370D IGP,GPU,2011-11-01,32.0,65.0,227.0,1178.0,444.0,TSMC,AMD,,142.1,
NVIDIA GeForce FX Go5200,GPU,2003-03-01,150.0,,124.0,45.0,200.0,TSMC,NVIDIA,,,
NVIDIA Tesla V100 PCIe 16 GB,GPU,2017-06-21,12.0,300.0,815.0,21100.0,1245.0,TSMC,NVIDIA,28260.0,14130.0,7066.0
AMD Radeon R7 250,GPU,2013-10-08,28.0,65.0,77.0,950.0,1000.0,TSMC,AMD,,806.4,50.4
NVIDIA GeForce GT 740 OEM,GPU,2015-04-14,28.0,65.0,221.0,2540.0,1006.0,TSMC,NVIDIA,,772.6,32.19
ATI FireGL V5000,GPU,2004-09-01,110.0,,156.0,120.0,425.0,TSMC,ATI,,,
NVIDIA Quadro4 100 NVS PCI,GPU,2003-12-22,150.0,10.0,65.0,29.0,250.0,TSMC,NVIDIA,,,
AMD FirePro 2270 PCIe x1,GPU,2011-01-31,40.0,15.0,59.0,292.0,600.0,TSMC,AMD,,96.0,
ATI Radeon HD 4710,GPU,2008-09-10,55.0,59.0,146.0,514.0,750.0,TSMC,ATI,,480.0,
NVIDIA GeForce 210 PCI,GPU,2009-10-12,40.0,31.0,100.0,486.0,475.0,TSMC,NVIDIA,,35.2,
AMD Radeon HD 6850M,GPU,2011-01-04,40.0,50.0,166.0,1040.0,675.0,TSMC,AMD,,1080.0,
AMD Radeon HD 8550 OEM,GPU,2013-10-25,40.0,60.0,118.0,716.0,650.0,TSMC,AMD,,624.0,
AMD Radeon HD 6490M,GPU,2011-01-04,40.0,,67.0,370.0,800.0,TSMC,AMD,,256.0,
AMD Radeon R5 Mobile Graphics,GPU,2015-11-07,28.0,15.0,125.0,1200.0,200.0,GF,AMD,553.0,553.0,276.5
AMD FirePro W5000,GPU,2012-08-07,28.0,75.0,212.0,2800.0,825.0,TSMC,AMD,,1267.0,79.2
NVIDIA Vanta LT,GPU,2000-03-01,250.0,,90.0,15.0,105.0,TSMC,NVIDIA,,,
AMD Radeon E9175 PCIe,GPU,2017-10-03,14.0,50.0,103.0,2200.0,1124.0,GF,AMD,1248.0,1248.0,78.02
NVIDIA Quadro K2000,GPU,2013-03-01,28.0,51.0,118.0,1270.0,954.0,TSMC,NVIDIA,,732.7,30.53
Intel HD Graphics,GPU,2015-01-05,14.0,6.0,82.0,,100.0,Intel,Intel,,153.6,38.4
XGI Volari V8 Ultra,GPU,2003-09-15,130.0,,,110.0,350.0,UMC,Other,,,
ATI FirePro V8700 Duo,GPU,,55.0,151.0,256.0,956.0,750.0,TSMC,ATI,,1200.0,
AMD Radeon Pro WX 4100,GPU,2016-11-10,14.0,50.0,123.0,3000.0,1125.0,GF,AMD,2460.0,2460.0,153.7
ATI Radeon X800 GTO AGP,GPU,2005-10-01,110.0,49.0,240.0,160.0,400.0,TSMC,ATI,,,
ATI Radeon 9600 SE,GPU,2003-10-01,130.0,,76.0,60.0,325.0,TSMC,ATI,,,
AMD Radeon R9 290X2,GPU,2014-06-24,28.0,580.0,438.0,6200.0,1000.0,TSMC,AMD,,5632.0,704.0
NVIDIA Quadro FX 3000,GPU,2003-07-22,130.0,,207.0,135.0,400.0,TSMC,NVIDIA,,,
NVIDIA Quadro FX 560,GPU,2006-04-20,90.0,30.0,125.0,177.0,350.0,TSMC,NVIDIA,,,
ATI Radeon Xpress 200M IGP,GPU,2005-01-01,130.0,,73.0,,336.0,Unknown,ATI,,,
NVIDIA Quadro FX 370,GPU,2007-09-12,80.0,35.0,169.0,289.0,360.0,TSMC,NVIDIA,,23.04,
NVIDIA Playstation 3 GPU 40nm,GPU,2012-10-04,40.0,35.0,114.0,302.0,550.0,Sony,NVIDIA,,,
NVIDIA GeForce MX230,GPU,2019-02-21,14.0,10.0,74.0,1800.0,1519.0,Samsung,NVIDIA,12.25,783.9,24.5
NVIDIA GeForce GT 435M,GPU,2011-01-15,40.0,35.0,238.0,1170.0,590.0,TSMC,NVIDIA,,226.6,18.88
Intel UHD Graphics 605,GPU,2017-12-11,14.0,5.0,,,200.0,Intel,Intel,432.0,216.0,54.0
NVIDIA GeForce 6200 LE AGP 512 MB,GPU,2004-10-11,110.0,,110.0,75.0,300.0,TSMC,NVIDIA,,,
NVIDIA NVS 5100M,GPU,2010-01-07,40.0,35.0,100.0,486.0,550.0,TSMC,NVIDIA,,116.2,
ATI Radeon HD 3550,GPU,2008-08-04,55.0,30.0,67.0,181.0,594.0,TSMC,ATI,,47.52,
AMD Radeon HD 7870 GHz Edition,GPU,2012-03-05,28.0,175.0,212.0,2800.0,1000.0,TSMC,AMD,,2560.0,160.0
NVIDIA Quadro FX 1100,GPU,2004-04-01,130.0,,133.0,82.0,425.0,TSMC,NVIDIA,,,
XGI Volari 8300,GPU,2005-11-01,130.0,,,90.0,300.0,UMC,Other,,,
AMD Playstation 5 GPU,GPU,2020-11-12,7.0,180.0,308.0,,2233.0,TSMC,AMD,20580.0,10290.0,643.1
AMD Radeon R7 M460,GPU,2016-05-15,28.0,,125.0,1550.0,1100.0,TSMC,AMD,864.0,864.0,54.0
NVIDIA GRID RTX T10-4,GPU,,12.0,260.0,754.0,18600.0,1065.0,TSMC,NVIDIA,25710.0,12860.0,401.8
AMD Radeon HD 8210 IGP,GPU,2014-01-31,28.0,8.0,110.0,1178.0,300.0,TSMC,AMD,,76.8,4.8
NVIDIA GeForce GT 440,GPU,2011-02-01,40.0,65.0,116.0,585.0,810.0,TSMC,NVIDIA,,311.0,25.92
AMD FirePro W8000,GPU,2012-06-14,28.0,225.0,352.0,4313.0,900.0,TSMC,AMD,,3226.0,806.4
Intel HD Graphics 505,GPU,2016-09-01,14.0,6.0,,,200.0,Intel,Intel,,187.2,23.4
NVIDIA GeForce GTX 1650 TU116,GPU,2020-07-07,12.0,80.0,284.0,6600.0,1410.0,TSMC,NVIDIA,5699.0,2849.0,89.04
AMD Radeon HD 8670M,GPU,2013-03-01,28.0,,56.0,690.0,925.0,TSMC,AMD,,624.0,39.0
ATI Radeon 2100 IGP,GPU,2008-03-04,55.0,,73.0,120.0,400.0,Unknown,ATI,,,
Intel HD Graphics P5700,GPU,2014-09-05,14.0,15.0,,,700.0,Intel,Intel,,384.0,96.0
NVIDIA Tesla PG503-216,GPU,2019-11-26,12.0,250.0,815.0,21100.0,1312.0,TSMC,NVIDIA,31330.0,15670.0,7834.0
NVIDIA GeForce 9400,GPU,2007-04-17,65.0,40.0,144.0,314.0,450.0,Unknown,NVIDIA,,35.2,
ATI Radeon X1050,GPU,2006-12-07,110.0,24.0,74.0,107.0,400.0,TSMC,ATI,,,
AMD Radeon HD 8590M,GPU,2013-03-01,28.0,,56.0,690.0,750.0,TSMC,AMD,,528.0,33.0
AMD Radeon Vega 3 Embedded,GPU,2018-02-13,14.0,15.0,210.0,4940.0,300.0,GF,AMD,768.8,384.4,24.02
ATI Radeon HD 4650,GPU,2008-09-10,55.0,48.0,146.0,514.0,600.0,TSMC,ATI,,384.0,
AMD Radeon RX 455 OEM,GPU,2016-06-30,28.0,100.0,160.0,2080.0,1050.0,TSMC,AMD,,1613.0,100.8
NVIDIA GeForce GT 435M,GPU,2010-09-03,40.0,35.0,116.0,585.0,650.0,TSMC,NVIDIA,,249.6,20.8
NVIDIA Quadro M6000 24 GB,GPU,2016-03-05,28.0,250.0,601.0,8000.0,988.0,TSMC,NVIDIA,,6844.0,213.9
AMD Radeon HD 7870M,GPU,2012-04-24,28.0,45.0,123.0,1500.0,800.0,TSMC,AMD,,1024.0,64.0
NVIDIA GeForce G210M,GPU,2009-06-15,40.0,14.0,57.0,260.0,625.0,TSMC,NVIDIA,,48.0,
Intel GMA 950,GPU,2005-05-01,90.0,7.0,,,166.0,Intel,Intel,,,
AMD Radeon R9 M470X,GPU,2016-05-15,28.0,,160.0,2080.0,1000.0,TSMC,AMD,,1971.0,123.2
NVIDIA GeForce GTX 770,GPU,2013-05-30,28.0,230.0,294.0,3540.0,1046.0,TSMC,NVIDIA,,3333.0,138.9
ATI Radeon X1800 GTO,GPU,2006-03-01,90.0,48.0,288.0,321.0,500.0,TSMC,ATI,,,
NVIDIA Quadro RTX 5000 Mobile Refresh,GPU,2020-06-08,12.0,110.0,545.0,13600.0,1035.0,TSMC,NVIDIA,18980.0,9492.0,296.6
AMD Radeon Pro 575,GPU,2017-06-05,14.0,150.0,232.0,5700.0,1096.0,GF,AMD,4489.0,4489.0,280.6
ATI Mobility Radeon 9000 IGP,GPU,2003-05-01,150.0,,92.0,76.0,300.0,Unknown,ATI,,,
Intel GMA 3100,GPU,2007-05-09,90.0,13.0,,,400.0,Intel,Intel,,,
NVIDIA Quadro FX 360M,GPU,2007-05-09,80.0,17.0,127.0,210.0,400.0,TSMC,NVIDIA,,25.6,
NVIDIA GeForce RTX 3080,GPU,2020-09-01,8.0,320.0,628.0,28300.0,1440.0,Samsung,NVIDIA,29770.0,29770.0,465.1
AMD Radeon HD 7430M,GPU,2012-01-07,40.0,7.0,67.0,370.0,600.0,TSMC,AMD,,192.0,
AMD Radeon Pro WX 8100,GPU,2017-12-03,14.0,230.0,495.0,12500.0,1200.0,GF,AMD,21500.0,10750.0,672.0
NVIDIA GeForce GTX 1660,GPU,2019-03-14,12.0,120.0,284.0,6600.0,1530.0,TSMC,NVIDIA,10050.0,5027.0,157.1
AMD Radeon Pro 5300M,GPU,2019-11-13,7.0,85.0,158.0,6400.0,1000.0,TSMC,AMD,6400.0,3200.0,200.0
AMD FirePro S7150 x2,GPU,2016-02-01,28.0,265.0,366.0,5000.0,1050.0,TSMC,AMD,3763.0,3763.0,235.2
NVIDIA Quadro FX 1600M,GPU,2007-06-01,80.0,50.0,169.0,289.0,625.0,TSMC,NVIDIA,,80.0,
AMD Radeon Pro 560X,GPU,2018-07-16,14.0,75.0,123.0,3000.0,1004.0,GF,AMD,2056.0,2056.0,128.5
NVIDIA Quadro Plex 1000 Model II,GPU,2008-07-25,110.0,640.0,333.0,302.0,470.0,TSMC,NVIDIA,,,
Intel i815 Graphics,GPU,2000-01-01,150.0,,,,133.0,Intel,Intel,,,
AMD Radeon R9 390 X2,GPU,2015-09-03,28.0,580.0,438.0,6200.0,1000.0,TSMC,AMD,,5120.0,640.0
NVIDIA GeForce 9400 GT PCI,GPU,2008-08-27,55.0,50.0,121.0,314.0,550.0,TSMC,NVIDIA,,44.8,
AMD Radeon HD 7950 Boost,GPU,2012-06-22,28.0,200.0,352.0,4313.0,850.0,TSMC,AMD,,3315.0,828.8
NVIDIA GeForce GTX 760 Ti OEM Rebrand,GPU,2013-08-25,28.0,170.0,294.0,3540.0,915.0,TSMC,NVIDIA,,2634.0,109.8
ATI FireGL V3300,GPU,2005-10-01,90.0,,100.0,107.0,600.0,TSMC,ATI,,,
NVIDIA GeForce GT 630 OEM,GPU,2012-04-24,28.0,50.0,118.0,1270.0,875.0,TSMC,NVIDIA,,336.0,14.0
NVIDIA GeForce GTX 590,GPU,2011-03-24,40.0,365.0,520.0,3000.0,608.0,TSMC,NVIDIA,,1244.0,155.5
AMD Radeon R7 M360,GPU,2015-05-05,28.0,,125.0,1550.0,1100.0,TSMC,AMD,864.0,864.0,54.0
NVIDIA Quadro M620 Mobile,GPU,2017-01-11,28.0,30.0,148.0,1870.0,756.0,TSMC,NVIDIA,,1000.0,31.26
NVIDIA GeForce GTX 660 OEM,GPU,2012-08-22,28.0,130.0,294.0,3540.0,823.0,TSMC,NVIDIA,,2045.9999999999998,85.25
ATI Radeon HD 5730,GPU,2011-02-26,40.0,64.0,104.0,627.0,775.0,TSMC,ATI,,620.0,
ATI FireGL V3200,GPU,2004-09-01,130.0,46.0,92.0,75.0,500.0,TSMC,ATI,,,
AMD Radeon RX 5500M,GPU,2019-10-07,7.0,85.0,158.0,6400.0,1375.0,TSMC,AMD,9265.0,4632.0,289.5
NVIDIA GeForce 9600M GT,GPU,2008-06-04,55.0,23.0,121.0,314.0,500.0,TSMC,NVIDIA,,80.0,
NVIDIA GeForce 610,GPU,2011-12-01,40.0,12.0,79.0,292.0,738.0,TSMC,NVIDIA,,141.7,11.81
AMD Radeon Pro Vega 56,GPU,2017-08-14,14.0,210.0,495.0,12500.0,1138.0,GF,AMD,17920.0,8960.0,560.0
NVIDIA Quadro K5000 Mac Edition,GPU,2012-08-07,28.0,122.0,294.0,3540.0,706.0,TSMC,NVIDIA,,2169.0,90.37
ATI Radeon X1050 AGP,GPU,2006-12-07,130.0,24.0,76.0,60.0,250.0,TSMC,ATI,,,
ATI Radeon HD 4870 Mac Edition,GPU,2009-01-06,55.0,150.0,256.0,956.0,750.0,TSMC,ATI,,1200.0,240.0
AMD FirePro V3900,GPU,2012-02-07,40.0,50.0,118.0,716.0,650.0,TSMC,AMD,,624.0,
NVIDIA GeForce GT 625 OEM,GPU,2013-02-18,40.0,29.0,79.0,292.0,874.0,TSMC,NVIDIA,,167.8,13.98
AMD Radeon RX 5700 XT 50th Anniversary,GPU,2019-07-07,7.0,225.0,251.0,10300.0,1680.0,TSMC,AMD,20280.0,10140.0,633.6
NVIDIA Quadro P600 Mobile,GPU,2017-02-07,14.0,25.0,132.0,3300.0,1430.0,Samsung,NVIDIA,18.68,1196.0,37.37
ATI Mobility Radeon HD 560v,GPU,2010-05-05,55.0,15.0,146.0,514.0,550.0,TSMC,ATI,,352.0,
NVIDIA GeForce FX 5900 XT,GPU,2003-05-12,130.0,35.0,207.0,135.0,400.0,TSMC,NVIDIA,,,
AMD FirePro W4150M,GPU,,28.0,,77.0,950.0,800.0,TSMC,AMD,,652.8,
NVIDIA Quadro NVS 120M,GPU,2006-06-01,90.0,10.0,81.0,112.0,450.0,TSMC,NVIDIA,,,
NVIDIA GeForce 6200 X2 PCI,GPU,2008-01-16,110.0,,110.0,75.0,280.0,TSMC,NVIDIA,,,
NVIDIA A30 PCIe,GPU,2021-04-12,7.0,165.0,826.0,54200.0,930.0,TSMC,NVIDIA,10320.0,10320.0,5161.0
ATI Radeon 9600 XT,GPU,2003-10-01,130.0,22.0,76.0,60.0,500.0,TSMC,ATI,,,
ATI Radeon HD 4720,GPU,2011-12-11,55.0,55.0,146.0,514.0,600.0,TSMC,ATI,,384.0,
NVIDIA GeForce 9300 GE,GPU,2008-06-01,65.0,,86.0,210.0,540.0,TSMC,NVIDIA,,20.8,
NVIDIA GeForce GTX 460M,GPU,2010-09-03,40.0,50.0,238.0,1170.0,675.0,TSMC,NVIDIA,,518.4,43.2
ATI FirePro V7760,GPU,2012-01-01,55.0,76.0,256.0,956.0,750.0,TSMC,ATI,,1200.0,
NVIDIA GRID K180Q,GPU,2013-06-28,28.0,130.0,118.0,1270.0,850.0,TSMC,NVIDIA,,326.4,13.6
Intel HD Graphics 5600,GPU,2014-09-05,14.0,15.0,,,300.0,Intel,Intel,,403.2,100.8
NVIDIA GeForce4 Ti 4400,GPU,2002-02-06,150.0,,142.0,63.0,275.0,TSMC,NVIDIA,,,
NVIDIA Quadro FX 770M,GPU,2008-08-14,65.0,35.0,144.0,314.0,500.0,UMC,NVIDIA,,80.0,
ATI Radeon 7000 PCI,GPU,2001-02-19,180.0,23.0,80.0,30.0,133.0,TSMC,ATI,,,
AMD Radeon R5 M240,GPU,2014-09-18,28.0,,56.0,690.0,1000.0,TSMC,AMD,,659.2,41.2
NVIDIA GeForce GT 220M,GPU,2009-06-15,55.0,14.0,121.0,314.0,500.0,TSMC,NVIDIA,,80.0,
NVIDIA GeForce GT 710M,GPU,2013-01-09,28.0,15.0,116.0,585.0,775.0,TSMC,NVIDIA,,297.6,24.8
ATI FireMV 2250,GPU,2007-01-01,80.0,32.0,100.0,107.0,600.0,UMC,ATI,,,
NVIDIA GeForce GT 635 OEM,GPU,2013-10-01,28.0,35.0,87.0,1020.0,967.0,TSMC,NVIDIA,,742.7,30.94
Intel GMA 900,GPU,2004-06-01,130.0,,,,333.0,Intel,Intel,,,
Intel HD Graphics 530,GPU,2015-09-01,14.0,15.0,123.0,,350.0,Intel,Intel,729.6,364.8,91.2
NVIDIA GeForce GTX 950,GPU,2015-08-20,28.0,90.0,228.0,2940.0,1024.0,TSMC,NVIDIA,,1825.0,57.02
NVIDIA GeForce GTX 1660 Ti,GPU,2019-02-22,12.0,120.0,284.0,6600.0,1500.0,TSMC,NVIDIA,10870.0,5437.0,169.9
NVIDIA GeForce GTX 965M,GPU,2016-01-01,28.0,,228.0,2940.0,935.0,TSMC,NVIDIA,,2355.0,73.6
NVIDIA Quadro RTX 5000 Max-Q,GPU,2019-05-27,12.0,80.0,545.0,13600.0,600.0,TSMC,NVIDIA,16590.0,8294.0,259.2
AMD Radeon HD 8570D IGP,GPU,2013-07-10,32.0,65.0,246.0,1303.0,800.0,TSMC,AMD,,409.6,
ATI Radeon LE,GPU,2001-05-01,180.0,,115.0,30.0,148.0,TSMC,ATI,,,
AMD Radeon Vega 9 Mobile,GPU,2019-10-22,14.0,15.0,210.0,4940.0,300.0,GF,AMD,2995.0,1498.0,93.6
NVIDIA GeForce 9500 GT Mac Edition,GPU,2010-05-19,55.0,50.0,121.0,314.0,550.0,TSMC,NVIDIA,,89.6,
NVIDIA GeForce GTX 750,GPU,2014-02-18,28.0,55.0,148.0,1870.0,1020.0,TSMC,NVIDIA,,1111.0,34.72
AMD Radeon Pro 455,GPU,2016-10-30,14.0,35.0,123.0,3000.0,855.0,GF,AMD,1313.0,1313.0,82.08
AMD Radeon R7 M340,GPU,2015-12-06,28.0,,77.0,950.0,620.0,TSMC,AMD,,549.1,34.32
ATI Radeon X700 XT,GPU,2004-09-01,110.0,38.0,156.0,120.0,475.0,TSMC,ATI,,,
ATI Radeon HD 4870,GPU,2008-06-25,55.0,150.0,256.0,956.0,750.0,TSMC,ATI,,1200.0,240.0
NVIDIA GeForce GT 630,GPU,2012-05-15,40.0,65.0,116.0,585.0,810.0,TSMC,NVIDIA,,311.0,25.92
AMD Radeon HD 7730,GPU,2013-05-01,28.0,47.0,123.0,1500.0,800.0,TSMC,AMD,,614.4,38.4
NVIDIA Quadro FX 1500,GPU,2006-04-20,90.0,65.0,196.0,278.0,325.0,TSMC,NVIDIA,,,
ATI Radeon HD 5750,GPU,2009-10-13,40.0,86.0,166.0,1040.0,700.0,TSMC,ATI,,1008.0,
NVIDIA GeForce GT 630M,GPU,2012-03-22,28.0,33.0,116.0,585.0,800.0,TSMC,NVIDIA,,307.2,25.6
AMD Radeon HD 7550M,GPU,2012-01-07,40.0,14.0,104.0,716.0,500.0,TSMC,AMD,,480.0,
AMD Radeon E9390 PCIe,GPU,2019-10-15,14.0,75.0,232.0,5700.0,713.0,GF,AMD,3903.0,3903.0,243.9
NVIDIA GeForce 505 OEM,GPU,2013-02-17,40.0,25.0,100.0,486.0,615.0,TSMC,NVIDIA,,49.49,
NVIDIA GeForce GT 445M,GPU,2010-09-03,40.0,35.0,238.0,1170.0,590.0,TSMC,NVIDIA,,339.8,28.32
ATI Mobility Radeon HD 4270 IGP,GPU,2010-05-01,55.0,,67.0,181.0,590.0,Unknown,ATI,,47.2,
ATI Radeon HD 4570,GPU,2008-11-25,55.0,25.0,73.0,242.0,650.0,TSMC,ATI,,104.0,
AMD Radeon RX 550 640SP,GPU,2017-10-13,14.0,60.0,123.0,3000.0,1019.0,GF,AMD,1371.0,1371.0,85.68
NVIDIA GeForce GTX 1650 SUPER,GPU,2019-11-22,12.0,100.0,284.0,6600.0,1530.0,TSMC,NVIDIA,8832.0,4416.0,138.0
AMD Radeon 530 Mobile,GPU,2017-04-18,28.0,50.0,125.0,1550.0,730.0,TSMC,AMD,786.4,786.4,49.15
AMD Radeon R5 M320,GPU,2015-05-05,28.0,,56.0,690.0,780.0,TSMC,AMD,,547.2,34.2
AMD Radeon R5 A240,GPU,2014-01-01,28.0,50.0,77.0,950.0,730.0,TSMC,AMD,,499.2,
NVIDIA GeForce GTX 1060 8 GB GDDR5X,GPU,,16.0,120.0,314.0,7200.0,1506.0,TSMC,NVIDIA,68.36,4375.0,136.7
ATI Radeon X800 GT,GPU,2005-11-01,110.0,40.0,240.0,160.0,475.0,TSMC,ATI,,,
AMD Radeon Pro 560,GPU,2017-04-18,14.0,75.0,123.0,3000.0,907.0,GF,AMD,1858.0,1858.0,116.1
NVIDIA Quadro 410,GPU,2012-08-07,28.0,38.0,118.0,1270.0,706.0,TSMC,NVIDIA,,271.1,11.3
AMD Radeon HD 8210E,GPU,2013-04-23,28.0,9.0,110.0,1178.0,300.0,TSMC,AMD,,76.8,4.8
NVIDIA GeForce GTX 1650 Mobile,GPU,2020-04-15,12.0,50.0,200.0,4700.0,1380.0,TSMC,NVIDIA,6205.0,3103.0,96.96
ATI Radeon Xpress 1100 Mobile IGP,GPU,2005-01-01,130.0,,73.0,,336.0,Unknown,ATI,,,
NVIDIA Quadro K4000,GPU,2013-03-01,28.0,80.0,221.0,2540.0,810.0,TSMC,NVIDIA,,1244.0,51.84
